pais,anio,grupo_edad,sexo,causa,causa_grupo,q_media_posterior,q_mediana_posterior,q_li_95,q_ls_95
Guatemala,2016,5-9,Mujer,IX,Enfermedades del sistema circulatorio,1.0747030944727299e-5,1.033965293921089e-5,5.292961975003643e-6,1.8356163893253253e-5
Guatemala,2016,5-9,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.1470825580747755e-5,4.118172361572393e-5,2.9501738403290905e-5,5.545915970402431e-5
Guatemala,2016,5-9,Mujer,X,Enfermedades del sistema respiratorio,6.983815494702218e-5,6.946356811398136e-5,5.4040332285985305e-5,8.807807233671604e-5
Guatemala,2016,5-9,Mujer,XI,Enfermedades del sistema digestivo,1.7324718038155168e-5,1.6931879231797717e-5,9.99220896889668e-6,2.6418046246240375e-5
Guatemala,2016,5-9,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,2.743255793407065e-7,4.869906360886521e-8,5.137092947566737e-13,1.8626996462703528e-6
Guatemala,2016,5-9,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2.393007801206322e-6,2.0670834648160292e-6,3.7051340669330157e-7,6.3279175872486994e-6
Guatemala,2016,5-9,Mujer,XIV,Enfermedades del sistema genitourinario,9.816426728508585e-6,9.387398460870839e-6,4.5627050064631205e-6,1.708327548093233e-5
Guatemala,2016,5-9,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",8.826319553397247e-6,8.478233821080176e-6,3.874830110614256e-6,1.5798785953951776e-5
Guatemala,2016,5-9,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",3.8254897581294063e-5,3.785805545754973e-5,2.7070770291322186e-5,5.16887494254047e-5
Guatemala,2016,5-9,Mujer,XX,Causas externas de mortalidad,4.173487339691662e-5,4.135597090197646e-5,2.9632505211270347e-05,5.561318978054341e-5
Guatemala,2016,50-54,Hombre,I,Enfermedades infecciosas y parasitarias,3.422412670133835e-4,3.406248972509593e-4,2.709972485727728e-4,4.2172582632123726e-4
Guatemala,2016,50-54,Hombre,II,Tumores,7.953081600805847e-4,7.941011686091613e-4,6.843753477381297e-4,9.125753813799913e-4
Guatemala,2016,50-54,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6.596247533666852e-5,6.442688472500088e-5,3.70055640186159e-5,1.0276533930384671e-4
Guatemala,2016,50-54,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0.0010132292459248346,0.0010117093018067991,8.867531725794184e-4,0.0011460206121988441
Guatemala,2016,50-54,Hombre,IX,Enfermedades del sistema circulatorio,0.0012284217884266143,0.0012273176933204639,0.0010932637317034638,0.0013750155874281622
Guatemala,2016,50-54,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",3.3783464855813625e-4,3.3654711456250995e-4,2.665055157322657e-4,4.173112262518298e-4
Guatemala,2016,50-54,Hombre,X,Enfermedades del sistema respiratorio,5.264260421695124e-4,5.253750526994525e-4,4.3691518838985907e-4,6.239087638401464e-4
Guatemala,2016,50-54,Hombre,XI,Enfermedades del sistema digestivo,0.0017068919748489482,0.001706402289395681,0.0015399454208821382,0.0018758061942678133
Guatemala,2016,50-54,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,2.2707374575850597e-5,2.135800458771879e-5,7.919845017690672e-6,4.505459028128463e-5
Guatemala,2016,50-54,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,4.4033048971299235e-5,4.268100602283681e-5,2.1341781555112885e-5,7.504866291058773e-5
Guatemala,2016,50-54,Hombre,XIV,Enfermedades del sistema genitourinario,3.241025958868645e-4,3.227257668147228e-4,2.540083287750916e-4,4.003211574279894e-4
Guatemala,2016,50-54,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.868247927187734e-5,1.7325754175100877e-5,5.741956646323637e-6,4.0010865418435764e-5
Guatemala,2016,50-54,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",6.294811839522161e-4,6.278161998058078e-4,5.328870690156769e-4,7.349266194216608e-4
Guatemala,2016,50-54,Hombre,XX,Causas externas de mortalidad,0.002076495016746771,0.002075344861868776,0.0018933152762372644,0.0022652986669647536
Guatemala,2016,50-54,Mujer,I,Enfermedades infecciosas y parasitarias,2.354437127582004e-4,2.3410378620517013e-4,1.830450761964005e-4,2.97111480020566e-4
Guatemala,2016,50-54,Mujer,II,Tumores,0.0012356371660247633,0.001233825519012827,0.0011102761780728033,0.0013716659365124136
Guatemala,2016,50-54,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6.588796621077515e-5,6.467774686675235e-5,3.936795811940959e-5,9.903082149261909e-5
Guatemala,2016,50-54,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0.001142218998130084,0.0011413817147549947,0.0010180675632238854,0.0012704528522103295
Guatemala,2016,50-54,Mujer,IX,Enfermedades del sistema circulatorio,8.289858638369671e-4,8.277717542593095e-4,7.271305739373423e-4,9.373509430116094e-4
Guatemala,2016,50-54,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.0539784943269414e-4,1.0425388088659571e-4,7.110097250283738e-5,1.4604705329048369e-4
Guatemala,2016,50-54,Mujer,X,Enfermedades del sistema respiratorio,3.243270356538395e-4,3.228320978094669e-4,2.618641613844661e-4,3.942584574417405e-4
Guatemala,2016,50-54,Mujer,XI,Enfermedades del sistema digestivo,6.022547222590892e-4,6.016010159930515e-4,5.135995696716325e-4,6.96825374178898e-4
Guatemala,2016,50-54,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,2.2520443625083352e-5,2.1402211041539993e-5,8.655621095870016e-6,4.29284076676848e-5
Guatemala,2016,50-54,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,4.417646523753349e-5,4.307513379219858e-5,2.2808183585688006e-5,7.262689756703584e-5
Guatemala,2016,50-54,Mujer,XIV,Enfermedades del sistema genitourinario,3.868060785690415e-4,3.855275306044911e-4,3.171505477071022e-4,4.639904257638798e-4
Guatemala,2016,50-54,Mujer,XV,"Embarazo, parto y puerperio",9.677025618388034e-6,8.51382617584889e-6,1.9227375143095246e-6,2.3633723708072334e-5
Guatemala,2016,50-54,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.932376344134431e-5,1.825520889302746e-5,6.684357825402215e-6,3.852769473173445e-5
Guatemala,2016,50-54,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",4.974639922665128e-4,4.966276902039185e-4,4.201945888219266e-4,5.846182412718746e-4
Guatemala,2016,50-54,Mujer,XX,Causas externas de mortalidad,3.081014848732619e-4,3.071176324125777e-4,2.4615620666409825e-4,3.75620488948416e-4
Guatemala,2016,55-59,Hombre,I,Enfermedades infecciosas y parasitarias,5.227106644611534e-4,5.213267356486428e-4,4.268800618620359e-4,6.283968062017049e-4
Guatemala,2016,55-59,Hombre,II,Tumores,0.0013718368629007023,0.0013700032306830357,0.0012165653156582662,0.0015394910929108275
Guatemala,2016,55-59,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,7.762984116752223e-5,7.608881715760701e-5,4.32588967606568e-5,1.2118582107215077e-4
Guatemala,2016,55-59,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0.0014669344016955673,0.001464709420919291,0.0013026344174014049,0.0016393947965261553
Guatemala,2016,55-59,Hombre,IX,Enfermedades del sistema circulatorio,0.001822139477947264,0.0018207231343032406,0.0016359807352202037,0.0020132933621067706
Guatemala,2016,55-59,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.059864568618038e-4,4.0422399941890614e-4,3.221052675906547e-4,4.990771978456472e-4
Guatemala,2016,55-59,Hombre,X,Enfermedades del sistema respiratorio,8.409658420840318e-4,8.399617899046668e-4,7.198866574340309e-4,9.724079187666724e-4
Guatemala,2016,55-59,Hombre,XI,Enfermedades del sistema digestivo,0.00212330715887067,0.0021219723201303985,0.001927458328786704,0.002324753867965133
Guatemala,2016,55-59,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,3.631915661948494e-5,3.4549279342078444e-5,1.4897363815497178e-5,6.710771347952745e-5
Guatemala,2016,55-59,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,4.1824310114969076e-5,4.0062806958646874e-5,1.8704996306990124e-5,7.497404246866113e-5
Guatemala,2016,55-59,Hombre,XIV,Enfermedades del sistema genitourinario,7.199060534132409e-4,7.189683467997297e-4,6.064386159885019e-4,8.41408678408804e-4
Guatemala,2016,55-59,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",3.17350250079388e-5,2.996554868506062e-5,1.2142528736778452e-5,6.0500589421170075e-5
Guatemala,2016,55-59,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0.0010822416212961088,0.001081314993795063,9.427648775778368e-4,0.001229392554498842
Guatemala,2016,55-59,Hombre,XX,Causas externas de mortalidad,0.0021454821187914404,0.0021437655774557704,0.0019469320365758643,0.0023535099684243227
Guatemala,2016,55-59,Mujer,I,Enfermedades infecciosas y parasitarias,3.33034611231364e-4,3.3153438469513477e-4,2.6366203778947105e-4,4.1089682847553015e-4
Guatemala,2016,55-59,Mujer,II,Tumores,0.001974249970711752,0.001973235613827543,0.0017975868236741234,0.002158092411823034
Guatemala,2016,55-59,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,7.796122019442175e-5,7.660159737712336e-5,4.643897357460207e-5,1.1712229383260635e-4
Guatemala,2016,55-59,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0.0018677521759718175,0.0018654828571777853,0.0016987443250908525,0.002045171724799299
Guatemala,2016,55-59,Mujer,IX,Enfermedades del sistema circulatorio,0.0014424892492173637,0.0014405372494045122,0.0012943541631434048,0.0016013102344245623
Guatemala,2016,55-59,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.6694210760977808e-4,1.6548731784989142e-4,1.1874467668446425e-4,2.223382074478334e-4
Guatemala,2016,55-59,Mujer,X,Enfermedades del sistema respiratorio,6.306364150946829e-4,6.29475523877134e-4,5.326451532276688e-4,7.3632248228243e-4
Guatemala,2016,55-59,Mujer,XI,Enfermedades del sistema digestivo,0.0010514906161404403,0.0010494654852560908,9.247034902105312e-4,0.0011862917695346653
Guatemala,2016,55-59,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,4.3359656700477325e-5,4.188481275480826e-5,2.08084027494636e-5,7.494237938712983e-5
Guatemala,2016,55-59,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,4.384921553366076e-5,4.2351905936460535e-5,2.1339990805620705e-5,7.412226564686073e-5
Guatemala,2016,55-59,Mujer,XIV,Enfermedades del sistema genitourinario,5.957910363474671e-4,5.942155195208401e-4,5.011250806676445e-4,6.978078050527446e-4
Guatemala,2016,55-59,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.007451359229011e-5,8.784247267400243e-6,1.5816009832884883e-6,2.5583847954016325e-5
Guatemala,2016,55-59,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",7.275957043503653e-4,7.264958157625935e-4,6.206515066713961e-4,8.381524510008933e-4
Guatemala,2016,55-59,Mujer,XX,Causas externas de mortalidad,3.086937575493924e-4,3.070603765058627e-4,2.4251185941863066e-4,3.8368232072411913e-4
Guatemala,2016,60-64,Hombre,I,Enfermedades infecciosas y parasitarias,6.917289439676558e-4,6.895560121076459e-4,5.70309672372237e-4,8.253136831888377e-4
Guatemala,2016,60-64,Hombre,II,Tumores,0.0021153671057046997,0.002112373258424491,0.001900223780653837,0.0023451326566193936
Guatemala,2016,60-64,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.2906807900410258e-4,1.2743176042388695e-4,8.110603665499082e-5,1.8844776086461625e-4
Guatemala,2016,60-64,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0.0021574782232989488,0.0021563488304236073,0.0019365287612499527,0.0023880166264200232
Guatemala,2016,60-64,Hombre,IX,Enfermedades del sistema circulatorio,0.002733809959670316,0.002732604064788649,0.00249116913838957,0.0029946524843970698
Guatemala,2016,60-64,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",3.8302769999501294e-4,3.8048914792956635e-4,2.9416831378668265e-4,4.8397646537533625e-4
Guatemala,2016,60-64,Hombre,X,Enfermedades del sistema respiratorio,0.0012480457361215406,0.0012454020494089627,0.0010830361940830419,0.001423887763363553
Guatemala,2016,60-64,Hombre,XI,Enfermedades del sistema digestivo,0.0022916937862585553,0.0022892376812231894,0.002070774046989645,0.002528540740159749
Guatemala,2016,60-64,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,4.9792120869354e-5,4.758616019108095e-5,2.1879346016770986e-5,9.043540882292182e-5
Guatemala,2016,60-64,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,4.987275429036829e-5,4.7996860636004025e-5,2.186815770676977e-5,8.866704977562288e-5
Guatemala,2016,60-64,Hombre,XIV,Enfermedades del sistema genitourinario,9.889343877694022e-4,9.882998664176475e-4,8.418963165274045e-4,0.0011462800709060195
Guatemala,2016,60-64,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2.5791573898782654e-5,2.3873179530167683e-5,7.80007916403607e-6,5.441371915858319e-5
Guatemala,2016,60-64,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0.0014804647430604711,0.001477375033724848,0.0013012905678248961,0.0016753315764075326
Guatemala,2016,60-64,Hombre,XX,Causas externas de mortalidad,0.0020034043357162797,0.0020011947702872784,0.001795735549954678,0.0022232029856470337
Guatemala,2016,60-64,Mujer,I,Enfermedades infecciosas y parasitarias,5.311065756201461e-4,5.294380888343554e-4,4.329452925402853e-4,6.396492074002803e-4
Guatemala,2016,60-64,Mujer,II,Tumores,0.0026211183562389138,0.0026194412789056934,0.002395837575578053,0.002854343407627852
Guatemala,2016,60-64,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,9.271585507019814e-5,9.096063853680021e-5,5.5132127556156975e-5,1.4012390022798002e-4
Guatemala,2016,60-64,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0.002702911770299421,0.002702681166329557,0.0024675329895105583,0.0029376689574041794
Guatemala,2016,60-64,Mujer,IX,Enfermedades del sistema circulatorio,0.002066024358228359,0.0020646404002404696,0.0018639773864372793,0.0022775717599020713
Guatemala,2016,60-64,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",2.2647784007028072e-4,2.2455261487092326e-4,1.6324442220616177e-4,2.999485536125949e-4
Guatemala,2016,60-64,Mujer,X,Enfermedades del sistema respiratorio,0.0010157009079250527,0.0010131701868014767,8.762652793154576e-4,0.0011657224510654846
Guatemala,2016,60-64,Mujer,XI,Enfermedades del sistema digestivo,0.001461220327906468,0.0014593870335194632,0.0012946454680349197,0.0016356721483392176
Guatemala,2016,60-64,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,2.7933564067230816e-5,2.6108253935834574e-5,9.42360516693784e-6,5.6010546470162444e-5
Guatemala,2016,60-64,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,9.20854249421202e-5,9.038518329854297e-5,5.396857647142118e-5,1.405812498574859e-4
Guatemala,2016,60-64,Mujer,XIV,Enfermedades del sistema genitourinario,9.429162243039376e-4,9.409986225617175e-4,8.089546120013763e-4,0.0010844308660982811
Guatemala,2016,60-64,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.791079795497555e-5,1.607218810439037e-5,4.0705657968020035e-6,4.125001410236019e-5
Guatemala,2016,60-64,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0.0013381464235177093,0.0013363167545003083,0.0011769902870132562,0.001510079993214425
Guatemala,2016,60-64,Mujer,XX,Causas externas de mortalidad,3.7135025884048274e-4,3.6964264345140614e-4,2.901087451239777e-4,4.626068339498124e-4
Guatemala,2016,65-69,Hombre,I,Enfermedades infecciosas y parasitarias,6.988159996248773e-4,6.966028076965591e-4,5.590701378140331e-4,8.509889138708581e-4
Guatemala,2016,65-69,Hombre,II,Tumores,0.0034744031810935113,0.003472535302445032,0.003150816859563507,0.0038083110619861697
Guatemala,2016,65-69,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.5560548270901207e-4,1.5273328153541445e-4,9.472245451067787e-5,2.297423747905541e-4
Guatemala,2016,65-69,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0.0031736255546453464,0.0031706814392132724,0.002866294859312835,0.0034975288914959254
Guatemala,2016,65-69,Hombre,IX,Enfermedades del sistema circulatorio,0.004705689169620526,0.004704890881693723,0.004334737744216227,0.005094496397251029
Guatemala,2016,65-69,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",6.494077927775617e-4,6.459210029107425e-4,5.147123992326388e-4,8.005133186863977e-4
Guatemala,2016,65-69,Hombre,X,Enfermedades del sistema respiratorio,0.0021066457746751572,0.0021040970286256076,0.001858042353286714,0.002367382179958964
Guatemala,2016,65-69,Hombre,XI,Enfermedades del sistema digestivo,0.0026798215215451614,0.0026772350764646246,0.002404048603295723,0.002976600841862138
Guatemala,2016,65-69,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,9.112518667659883e-5,8.878515695421115e-5,4.621159791787242e-5,1.5248597499859057e-4
Guatemala,2016,65-69,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,6.654530712863927e-5,6.391073587440522e-5,2.9376504695636128e-5,1.175952359051571e-4
Guatemala,2016,65-69,Hombre,XIV,Enfermedades del sistema genitourinario,0.001549622727636699,0.0015473945372093676,0.001337845570681639,0.0017810737332227505
Guatemala,2016,65-69,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",4.180582405879189e-5,3.942304318103934e-5,1.4413120776632462e-5,8.307729202007387e-5
Guatemala,2016,65-69,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0.0023092052912760605,0.0023059147748508138,0.0020496178877462004,0.0025792587425589354
Guatemala,2016,65-69,Hombre,XX,Causas externas de mortalidad,0.002023998145894078,0.0020214564150074716,0.0017862661425635444,0.0022783828793258
Guatemala,2016,65-69,Mujer,I,Enfermedades infecciosas y parasitarias,7.809653081520084e-4,7.79502915843948e-4,6.421822778697352e-4,9.320297144688815e-4
Guatemala,2016,65-69,Mujer,II,Tumores,0.0035732160640068577,0.0035710804558447906,0.0032685321291697597,0.0038928280929635714
